ResId,ChapterId,BookId,Link,Valid,JWLINK
196675,116012,25527,502159935,yes,
262739,159441,28838,561208236,yes,
256064,157495,28839,554603362,yes,
221062,128560,27181,529643444,yes,
239897,143924,27639,543902616,yes,
110961,61773,22199,441940004,yes,
264322,162375,30157,562636860,yes,
193695,116012,25527,501178751,yes,
198436,120368,26298,504315186,yes,https://content.jwplatform.com/videos/PuUpTYFX-9YBrBxKD.m4a
159412,96089,24847,475058907,yes,
266392,162172,30154,564957486,yes,
166334,101737,24846,482937557,yes,
282986,171310,31048,579411237,yes,
212827,125223,25526,519451698,yes,
262365,160762,30154,560710570,yes,
270882,165905,30157,567762929,yes,
302347,181261,31882,592125280,yes,
206236,122855,26893,512453509,yes,
374531,213467,32883,647684193,yes,
199000,120589,26686,504229462,yes,
240972,134905,26903,544916609,yes,
204891,122578,25527,510667869,yes,
247712,140238,28834,548295695,yes,https://content.jwplatform.com/videos/mcZIpBtA-9YBrBxKD.m4a
218335,127728,27942,529338798,yes,
264665,162569,27182,563132684,yes,
255894,157421,27184,554590372,yes,
276722,168786,31300,573999159,yes,
215307,125575,26922,522720407,yes,
284468,171187,31817,580619407,yes,
357885,207295,33499,639959456,yes,
262607,161444,28837,561318018,yes,
201916,121833,26342,506441692,yes,
218533,127720,27639,527116800,yes,
302026,181280,32273,591595440,yes,
258950,151184,29599,557990315,yes,
354367,203893,33277,638544294,yes,
366412,195563,30154,643787794,yes,
213872,125705,26903,520840393,yes,
345210,203540,31819,635191481,yes,
279393,170921,31726,576681199,yes,
226339,130785,27184,536192146,yes,
246134,149858,30153,547329385,yes,
166230,101965,24849,483034621,yes,
205261,122839,25530,511075681,yes,
191031,113832,26337,498587711,yes,
230403,134189,27181,538544462,yes,
255974,151184,29599,554650843,yes,
216690,126549,27181,524101034,yes,
180015,107459,25424,493626456,yes,
225903,132851,28663,535789708,yes,
265297,162758,28833,564030771,yes,
191158,115604,25531,498587847,yes,
265283,162787,28837,563989009,yes,
261031,159441,28838,559308610,yes,
361867,207295,33499,641138146,yes,
264282,162358,30153,563061050,yes,
222493,126768,26900,533830982,yes,
265110,162589,31300,563728530,yes,
193728,115985,26298,501156442,yes,
346166,201347,32884,635227420,yes,
178091,106652,25702,492779234,yes,
273271,165905,30157,570152685,yes,
223856,127727,27182,534324758,yes,
216943,126549,27181,525391005,yes,
202929,121959,26298,508349235,yes,
387821,218591,32664,653114950,yes,
246847,145478,30151,547912346,yes,
388778,218973,34361,653636703,yes,
247535,150928,26902,548295021,yes,
175424,104995,25702,491610427,yes,
375224,213917,34136,648051050,yes,
254983,156986,30153,553629819,yes,
371722,212335,32999,646389332,yes,
275842,165694,31048,572569041,yes,
264243,161316,30151,562736063,yes,
281419,171701,31301,578013481,yes,
226193,131192,28839,536205800,yes,
282913,172391,31880,579354864,yes,
193284,116013,25532,500343939,yes,
189967,114641,25530,497530124,yes,
219159,128282,27926,527701381,yes,
346176,203135,33493,635352218,yes,
168723,101473,24846,485326189,yes,
201588,120414,24845,506021183,yes,
205352,122853,26902,511078781,yes,
239935,142030,26902,543930000,yes,
382172,216338,34229,600852992,yes,
257970,157421,27184,557065742,yes,
218276,127720,27639,526451386,yes,
270597,165905,30157,567346124,yes,
350212,201348,33467,637038302,yes,
205954,123032,26686,511857064,yes,
265436,162586,31048,564161625,yes,
247775,145478,30151,548813137,yes,
257904,158488,30153,557029647,yes,
214900,125575,26922,521797454,yes,
265023,162758,28833,563542158,yes,
207700,123082,26337,512804046,yes,
318518,190355,32067,602555828,yes,
283493,172248,28838,579752474,yes,
189903,114192,24846,497529501,yes,
221001,129427,26686,529619366,yes,
282578,172128,31748,578735884,yes,
187913,113164,25526,496382738,yes,
262144,160587,26899,560699248,yes,
213226,124906,26900,519899783,yes,
379960,215598,32882,650253076,yes,
157916,97015,24846,473853328,yes,
218340,127728,27942,529340439,yes,
259553,158161,27181,558424559,yes,
390034,219262,32706,637435257,yes,
190860,115601,25532,498262290,yes,
274809,168784,30156,571688940,yes,
274708,168469,30151,571616919,yes,
250924,153639,28837,551305520,yes,
271581,166775,28839,568775714,yes,
213539,125118,26337,520238050,yes,
372791,212391,32884,646881060,yes,
174268,104850,24847,490151866,yes,
305249,176574,31817,592586652,yes,
211114,124759,26686,517101267,yes,
246153,145478,30151,547447599,yes,
238956,143926,27181,543009914,yes,
252321,153639,28837,552698833,yes,
366349,209611,33496,643908971,yes,
230756,132851,28663,539031648,yes,
279409,170253,31747,576631161,yes,
227621,131192,28839,537142977,yes,
321404,192265,32269,606349572,yes,
157981,96020,22772,474632644,yes,
223240,130707,29055,533937473,yes,
174154,104798,25532,490112417,yes,
234749,134189,27181,540953991,yes,
171883,102981,25528,487502241,yes,
216959,126519,26740,524786657,yes,
198165,118781,25526,503427262,yes,
228468,134905,26903,538023792,yes,
197653,119385,25529,502983829,yes,
210607,124491,25526,516652118,yes,
264681,161316,30151,563187689,yes,
213223,125497,26339,519888941,yes,
226426,133216,26337,536179122,yes,
257112,157470,29055,555617674,yes,
191170,115542,25529,498629590,yes,
264985,162172,30154,563530852,yes,
200944,121389,25530,505521153,yes,
269690,162754,31322,566573735,yes,
212270,125115,26899,518879861,yes,
263955,161828,27182,562114909,yes,
186971,112683,25530,495963508,yes,
278557,169461,31322,575808239,yes,
179891,108707,24846,493614297,yes,
204878,122583,25526,510671550,yes,
175434,104850,24847,491181644,yes,
234709,137521,27184,540944773,yes,
370977,211519,33467,646029248,yes,
382739,215616,33469,650548910,yes,
223237,130706,26899,533815434,yes,
248565,151074,30154,548714545,yes,
271035,166356,28837,568267605,yes,
316083,189980,32269,599417943,yes,
209617,124071,26686,539040729,yes,
283500,172393,31882,579808258,yes,
277259,168730,27181,574796179,yes,
161022,99577,24345,476253211,yes,
240015,143924,27639,544425620,yes,
261428,160762,30154,559807996,yes,
205745,122932,25526,511926339,yes,
246658,149641,26899,547791639,yes,
258922,158161,27181,558054114,yes,
213213,124497,26902,519851114,yes,
278259,170425,29599,575301233,yes,
159556,97771,24848,475348621,yes,
200540,121057,26340,505201875,yes,
283507,172128,31748,580145185,yes,
265355,162831,28839,564027048,yes,
261432,159792,27184,559834831,yes,
382730,216020,32883,650573463,yes,
218415,126773,26903,527188465,yes,
194979,118090,24846,501118130,yes,
383307,216639,32999,651014874,yes,
187883,113195,25702,496371340,yes,
220628,127471,26922,529261568,yes,
223911,130411,28833,534312055,yes,
174642,104849,25530,490635291,yes,
195817,118786,25532,501688750,yes,
386233,216638,32664,652388914,yes,
216071,126626,26686,538077046,yes,
382734,215828,33466,650550217,yes,
284018,172611,30151,580253370,yes,
207726,123081,25527,512916526,yes,
277891,169583,31726,575302222,yes,
282547,172280,29599,578783054,yes,
259500,159431,29599,558461405,yes,
172839,102517,24847,488505590,yes,
173052,104430,24850,488854974,yes,
194987,116973,25530,501117057,yes,
185409,112195,24845,495371113,yes,
218330,127728,27942,529337336,yes,
386678,217050,32882,652485220,yes,
257621,156446,28838,556501823,yes,
180049,108820,25526,493710531,yes,
234740,140254,27926,540924028,yes,
270101,164920,28833,566920797,yes,
250935,153645,29055,551389925,yes,
266619,161680,28838,565500964,yes,
275937,168731,28838,572939235,yes,
176362,104466,25527,492039375,yes,
174265,104849,25530,490112687,yes,
167857,102703,24850,484751231,yes,
180010,107460,24850,493679087,yes,
262743,159787,30157,561193478,yes,
240046,141204,27182,544477183,yes,
198073,119789,26338,503365767,yes,
258565,158546,27182,557493918,yes,
190831,113832,26337,498241455,yes,
259346,159303,30154,558924530,yes,
275831,167699,31322,572544428,yes,
259989,159787,30157,558868555,yes,
361839,209359,33497,641071637,yes,
250246,148538,29055,549589433,yes,
278932,170686,30151,576150423,yes,
274278,166358,28838,571569831,yes,
220611,128560,27181,529205445,yes,
161713,97771,24848,476262334,yes,
282912,172390,31881,579409305,yes,
341379,201090,33279,629924856,yes,
224820,127733,26339,534754344,yes,
382699,216019,32664,650516277,yes,
361539,207872,33495,641039619,yes,
191828,115976,25526,499592818,yes,
248573,150905,28838,548749806,yes,
191569,115542,25529,499152344,yes,
239397,143921,26899,543451987,yes,
374565,214242,32433,648015978,yes,
233790,131192,28839,540519710,yes,
173511,104530,24847,489402900,yes,
210137,124197,26922,516197328,yes,
233521,137906,27639,540488694,yes,
360279,209333,26740,631713907,yes,
257999,158546,27182,557095648,yes,
258568,158490,26899,557425427,yes,
158467,97771,24848,475348445,yes,
354738,207291,32665,638597665,yes,
193310,115933,26337,500328817,yes,
229257,132990,28833,538006428,yes,
269689,165681,30154,566413293,yes,
219131,128267,26686,527621592,yes,
360878,207291,32665,640388634,yes,
351347,205811,33683,593618360,yes,
282504,172257,31726,578782096,yes,
344311,202951,31722,623348822,yes,
369720,207309,32886,645229871,yes,
174647,104996,25529,490613668,yes,
227712,132853,26903,537158924,yes,
360232,209331,26740,619666128,yes,
176785,104417,24845,492341975,yes,
190989,115593,26339,498578301,yes,
342045,201347,32884,630957755,yes,
350074,203889,32665,636956954,yes,
361864,207293,31814,643814436,yes,
218343,127729,26902,527134225,yes,
261742,160762,30154,560259536,yes,
215217,126257,26686,522167339,yes,
185886,112680,24848,495464975,yes,
158748,97015,24846,474671025,yes,
207960,122853,26902,513275452,yes,
193317,116010,25531,500327544,yes,
214143,125850,26902,521289320,yes,
325824,193804,32067,613568152,yes,
274310,166485,30152,571221792,yes,
218311,127728,27942,529327434,yes,
250944,151973,26900,551328042,yes,
204013,121860,25526,509178368,yes,
268853,162791,27185,565917163,yes,
197681,120144,25531,502918236,yes,
366378,211232,32942,643788033,yes,
275810,166485,30152,572507203,yes,
159156,98086,24849,475064978,yes,
379252,214236,32885,649932555,yes,
379949,215097,34136,650303052,yes,
279469,170947,30154,576601014,yes,
248806,149653,30152,548831293,yes,
166333,101615,24850,483441444,yes,
222683,130306,27926,533828761,yes,
254214,156395,30152,552381277,yes,
182281,110258,25532,494354099,yes,
305204,178921,30154,592565943,yes,
198020,120072,26342,503355691,yes,
279076,157377,30156,576209615,yes,
246652,149858,30153,547792221,yes,
246144,149859,28839,547358613,yes,
197355,116980,26340,502453606,yes,
239399,143926,27181,543491348,yes,
255079,144638,27184,553202170,yes,
378156,214898,32664,649324553,yes,
189958,113830,26338,497551556,yes,
184744,110837,25530,494741930,yes,
231503,134189,27181,539507219,yes,
239920,144638,27184,543911940,yes,
172854,103196,25526,488485374,yes,
201369,121686,26337,505522063,yes,
376119,213840,34135,648553129,yes,
265962,161680,28838,564501178,yes,
247509,150912,27181,548293866,yes,
238966,143096,28663,543027388,yes,
208275,122851,26899,513686407,yes,
266324,161680,28838,564931147,yes,
370994,211391,32663,645896859,yes,
193283,116716,25529,500423988,yes,
274391,168464,27185,571068083,yes,
250150,150912,27181,549574822,yes,
276351,169531,30151,573358766,yes,
377321,215097,34136,649029052,yes,
216381,126748,26686,523610842,yes,
226809,130707,29055,536756165,yes,
258000,158547,26902,557078804,yes,
270164,163388,30152,566986202,yes,
379359,214899,32999,649953488,yes,
283989,172929,30152,580236505,yes,
205348,122849,26900,511045651,yes,
360203,209330,26740,601620724,yes,
300403,178464,31882,589808047,yes,
261366,160590,26900,559832333,yes,
257250,158199,26899,556023327,yes,
176266,106107,24846,491933885,yes,
160399,97771,24848,475438591,yes,
236802,142030,26902,542014642,yes,
270272,165694,31048,567045964,yes,
262385,160614,28839,560845841,yes,
218341,127728,27942,529340701,yes,
174262,104607,25702,490120552,yes,
270650,163017,28834,567413236,yes,https://content.jwplatform.com/videos/mcZIpBtA-9YBrBxKD.m4a
176188,106076,25529,492009008,yes,
209862,124073,26740,515652311,yes,
187545,112195,24845,496157016,yes,
265899,163075,28839,564502347,yes,
275841,168931,31301,572546296,yes,
350210,201347,32884,637033625,yes,
213211,125115,26899,519794120,yes,
201467,121398,26342,505579093,yes,
341715,200289,33280,629925732,yes,
241959,146267,26899,545316723,yes,
209366,123796,26339,514632130,yes,
261740,159792,27184,560287479,yes,
202660,121837,26686,507799426,yes,
179526,108577,25532,493645837,yes,
300944,180666,31883,591395074,yes,
216941,126773,26903,524784404,yes,
276365,168679,28834,573338953,yes,
256248,157430,26900,555077134,yes,
178087,106653,24848,492797838,yes,
305206,177603,31722,592650880,yes,
205785,122851,26899,511851667,yes,
176405,106028,24847,492058341,yes,
261755,159431,29599,560747512,yes,
261040,159792,27184,559308258,yes,
390025,219262,32706,626411943,yes,
277893,168927,30154,575220235,yes,
281818,171183,31814,578308025,yes,
273800,168469,30151,570284807,yes,
197697,118790,26298,502965434,yes,
278993,169461,31322,576161174,yes,
239402,144268,28838,543505723,yes,
211844,124906,26900,519876960,yes,
378645,214661,33470,649371654,yes,
225875,130411,28833,535738006,yes,
226776,132990,28833,537129795,yes,
370985,212335,32999,645937250,yes,
215150,125850,26902,522185895,yes,
282576,171310,31048,578826222,yes,
348649,199412,32667,635972948,yes,
270837,166396,30152,567812502,yes,
220570,127472,26337,529179595,yes,
379377,215614,33467,649978523,yes,
280090,171050,29599,577053043,yes,
271069,165985,27181,568326585,yes,
270787,166358,28838,567774494,yes,
386964,218463,32665,652804752,yes,
175855,105867,25532,491519033,yes,
390028,219262,32706,630946817,yes,
289993,175086,32028,522275026,yes,
376116,211508,33469,648613259,yes,
276111,168702,29599,572953425,yes,
185892,109855,25702,496009338,yes,
210117,124101,25527,516578447,yes,
209450,124055,26922,515241551,yes,
259995,158490,26899,558842375,yes,
201973,121578,25527,506461573,yes,
158352,97728,24345,474518711,yes,
210659,124197,26922,516672258,yes,
223239,128564,26903,533883727,yes,
223899,130782,27181,534316102,yes,
208945,123452,26337,514155644,yes,
169119,102935,24850,485388072,yes,
313619,185810,32060,596528476,yes,
176750,104467,25528,492352964,yes,
259999,159792,27184,558888355,yes,
187537,113130,25531,496173180,yes,
366348,211225,33379,643872706,yes,
178660,107944,25531,493217831,yes,
264269,161821,28839,562644398,yes,
280718,171199,31322,577587611,yes,
167501,101473,24846,484309409,yes,
282990,170686,30151,579371916,yes,
383305,214421,32663,650980003,yes,
350141,204794,32942,637312602,yes,
197199,119837,26342,502464327,yes,
190819,115595,25530,498230237,yes,
173074,104417,24845,488824180,yes,
167910,102837,24848,484806701,yes,
366463,209362,33624,643910679,yes,
387811,216408,34245,653123607,yes,
377457,215116,32884,649044562,yes,
172857,103198,25527,488505102,yes,
337840,199066,32667,625166437,yes,
390038,219262,32706,639056839,yes,
372857,213492,33493,646902644,yes,
219121,127727,27182,527685242,yes,
259504,158547,26902,558425364,yes,
254233,150912,27181,552775151,yes,
258913,157421,27184,557934784,yes,
175970,104805,24850,491933542,yes,
354769,205732,33497,638954913,yes,
345209,203539,32263,635150028,yes,
318504,189563,31879,602522868,yes,
300404,174425,31322,589826523,yes,
352673,202693,32060,638153223,yes,
329529,195160,32067,618924993,yes,
382168,216338,34229,600096557,yes,
271066,163017,28834,568364174,yes,
245232,148318,30153,546766076,yes,
187914,112195,24845,496325058,yes,
197172,119826,25527,502584316,yes,
227597,131239,28838,537218291,yes,
388228,218803,33278,622565097,yes,
158868,96089,24847,474670072,yes,
212156,124073,26740,518898215,yes,
244311,144268,28838,546365397,yes,
240017,144634,27926,544425719,yes,
367165,207291,32665,643840554,yes,
256403,157597,28839,555061084,yes,
274276,168678,28837,571085811,yes,
236789,140238,28834,542055874,yes,
202963,121949,25530,508322028,yes,
272666,166485,30152,569355245,yes,
387824,218721,34343,653169055,yes,
367593,211387,31819,644295849,yes,
175398,104466,25527,491183265,yes,
367816,211225,33379,645059316,yes,
263937,161316,30151,562734489,yes,
275092,167699,31322,572095493,yes,
360840,209364,32667,640373099,yes,
173525,104607,25702,489351316,yes,
386675,216020,32883,652491064,yes,
195529,118594,25530,501623175,yes,
377455,214660,32886,649040705,yes,
226792,133508,27184,536655395,yes,
372774,212266,32667,646747252,yes,
375162,211519,33467,648035854,yes,
201483,120414,24845,505578515,yes,
238186,143271,29599,542637494,yes,
191572,115604,25531,499089281,yes,
203883,121923,24845,509123063,yes,
271087,162754,31322,568422932,yes,
276370,168931,31301,573370060,yes,
264986,162166,28834,563614233,yes,
178663,107460,24850,493279297,yes,
225906,132853,26903,535768463,yes,
356372,207295,33499,639546882,yes,
384371,216020,32883,651513719,yes,
197103,119792,26337,502469229,yes,
257124,157600,26902,555581578,yes,
197101,118604,26339,502483372,yes,
202483,121914,26339,507394918,yes,
383519,215616,33469,651063485,yes,
385803,216715,33470,652023274,yes,
241021,145497,27639,544860073,yes,
222494,127733,26339,533838216,yes,
209235,122851,26899,516240139,yes,
280671,166485,30152,577547348,yes,
262803,160614,28839,561208036,yes,
283982,172394,31883,580139391,yes,
224909,128564,26903,534779028,yes,
257648,157470,29055,556531492,yes,
193703,116933,26339,500727992,yes,
271252,166589,29599,568366719,yes,
214450,125981,26900,525506671,yes,
270107,165982,30153,566875450,yes,
184047,111738,25531,494588077,yes,
216873,126768,26900,525507719,yes,
213847,125575,26922,520913261,yes,
282512,170947,30154,578723396,yes,
179154,108279,25702,493296821,yes,
190882,115460,25702,498294475,yes,
212133,124906,26900,519874216,yes,
255576,153646,28834,554173298,yes,
257289,157428,27185,556022403,yes,
198343,119789,26338,503748927,yes,
356462,206652,33467,639132836,yes,
201122,120349,26339,505112059,yes,
383520,215598,32882,651073709,yes,
263076,161680,28838,561682170,yes,
240049,141199,28839,544450309,yes,
307538,184397,31883,593098411,yes,
216878,126066,27182,531740088,yes,
379382,215613,34137,649967606,yes,
251755,153645,29055,551851782,yes,
247539,150932,27182,548311891,yes,
209757,123452,26337,515610275,yes,
379957,215601,32886,650301458,yes,
349729,201348,33467,636282807,yes,
221657,129773,26686,531576954,yes,
216402,126768,26900,525507379,yes,
238944,143065,27926,542967844,yes,
277918,170253,31747,575251930,yes,
249398,150320,28839,551341097,yes,
283529,172391,31880,579789366,yes,
345249,203545,31815,635001451,yes,
382729,216021,32885,650568513,yes,
227551,133507,28834,537101258,yes,
257266,157528,28834,556082054,yes,
242105,145478,30151,545440827,yes,
378651,215616,33469,649373650,yes,
230401,136475,27926,538506092,yes,
169691,102984,25526,485912751,yes,
261043,159303,30154,559289110,yes,
270875,165681,30154,567757669,yes,
216680,126843,26339,524204646,yes,
184703,107957,25529,494724678,yes,
224076,130413,28834,534288008,yes,
190271,115326,25527,497960479,yes,
165685,101615,24850,482596926,yes,
247788,149653,30152,548389012,yes,
366365,209082,31819,643871971,yes,
262148,160590,26900,560734889,yes,
198430,120144,25531,508257609,yes,
274700,167651,30154,571494093,yes,
206245,123082,26337,512382130,yes,
261374,160755,27182,559861176,yes,
195623,115938,26338,501655117,yes,
189137,113832,26337,497154018,yes,
212751,124906,26900,519370900,yes,
379357,214654,32668,649945861,yes,
252426,150905,28838,552272648,yes,
196407,115938,26338,502071317,yes,
173644,104484,24848,489381528,yes,
256295,155487,27182,555095447,yes,
327334,194954,31881,644667256,yes,
264666,159431,29599,563228520,yes,
302338,178469,31726,592075866,yes,
256847,157422,30154,556162439,yes,
281816,170482,28838,578381519,yes,
328507,195171,32665,616878887,yes,
390037,219262,32706,638619986,yes,
278794,170654,29599,575755740,yes,
282489,171137,26899,580162706,yes,
280576,171185,31816,577470639,yes,
173554,104599,25532,489318033,yes,
246139,143926,27181,547358542,yes,
246686,149191,26900,547815260,yes,
218331,127728,27942,529337605,yes,
258956,158479,28839,557935354,yes,
354834,205991,33493,638693012,yes,
261052,160614,28839,559832273,yes,
206468,122836,26339,512793015,yes,
382740,215614,33467,650548507,yes,
249394,150928,26902,551355879,yes,
211878,125018,25527,518410793,yes,
216416,126519,26740,523740665,yes,
256862,157428,27185,555519659,yes,
226292,131122,27639,536177879,yes,
274138,167703,31301,570629664,yes,
275867,168784,30156,572602511,yes,
204299,122583,25526,509739545,yes,
175410,104579,24846,491041673,yes,
209367,123802,26900,514631167,yes,
222249,128564,26903,533057401,yes,
187861,113832,26337,496342211,yes,
207749,123253,26686,512793308,yes,
209016,123893,25527,514262638,yes,
368360,211681,33496,644766541,yes,
208474,123558,26893,514215745,yes,
344302,202951,31722,615952859,yes,
244309,143926,27181,546349744,yes,
200409,120368,26298,510552459,yes,
349439,205052,30153,636920575,yes,
283233,172523,29599,579336550,yes,
378568,215598,32882,649421068,yes,
387453,216405,32886,652861499,yes,
213591,125660,26900,520825378,yes,
191162,115416,25424,499146307,yes,
240906,141199,28839,544886256,yes,
245367,144268,28838,546804144,yes,
388127,218747,32741,627305252,yes,
222377,128560,27181,533006918,yes,
283234,172525,31322,579392410,yes,
198164,118584,24845,503354826,yes,
175433,104994,24848,491609529,yes,
197136,118781,25526,502561848,yes,
388994,218593,34135,653661467,yes,
201205,120415,25526,508272059,yes,
280696,170255,31748,577469424,yes,
378642,213840,34135,649472873,yes,
254412,154691,28833,552747949,yes,
189868,115119,25526,497600429,yes,
240994,145478,30151,544974048,yes,
278630,170572,31048,575827510,yes,
388119,218747,32741,614242005,yes,
186581,112680,24848,495749613,yes,
262736,161493,29055,561241134,yes,
367659,211542,31814,644631827,yes,
209799,124071,26686,539039553,yes,
256300,157517,30152,555140533,yes,
263829,162166,28834,561765125,yes,
212805,124073,26740,519400928,yes,
257468,158201,30153,556485449,yes,
208117,123092,25526,513348606,yes,
209865,124101,25527,516072382,yes,
191030,115670,24845,499058874,yes,
258978,159082,30151,557549539,yes,
232675,137529,28663,540022180,yes,
254234,156446,28838,552744008,yes,
385800,217988,34136,652004663,yes,
274032,166358,28838,570566304,yes,
176840,104986,25531,492354284,yes,
308137,182349,31814,593081401,yes,
189906,113933,25527,497615445,yes,
271109,166422,27185,568266741,yes,
369310,211823,32433,645497143,yes,
157259,96224,24848,475353569,yes,
257110,158161,27181,555580445,yes,
203261,121923,24845,508751285,yes,
230750,133508,27184,539000759,yes,
284374,172394,31883,580583996,yes,
273683,166485,30152,570240402,yes,
252422,150912,27181,552285667,yes,
274394,165694,31048,571239186,yes,
317047,190357,32268,600853453,yes,
281341,171137,26899,577869786,yes,
383518,215828,33466,651062786,yes,
275809,168873,28837,572393757,yes,
257610,157421,27184,556492376,yes,
204821,122764,26337,510541822,yes,
181770,106618,25527,494087481,yes,
360797,206652,33467,640346828,yes,
367835,211586,32884,644399071,yes,
179151,108278,25530,493234406,yes,
305058,182349,31814,592531709,yes,
224750,131192,28839,534763081,yes,
277290,169583,31726,574831058,yes,
213592,125497,26339,520234218,yes,
241833,146154,26900,545341169,yes,
270528,166019,28837,567324336,yes,
165739,101629,24848,482604354,yes,
310640,185811,32067,595710137,yes,
209377,123549,26903,514566945,yes,
242675,146154,26900,545815718,yes,
221235,129427,26686,531089923,yes,
110971,61773,22199,444937061,yes,
258980,159082,30151,558030722,yes,
243041,143926,27181,545831729,yes,
281350,170921,31726,577961792,yes,
215470,126369,26337,522644055,yes,
278426,170482,28838,575737340,yes,
205065,122814,26893,509719129,yes,
379362,214655,32883,649935919,yes,
215819,126519,26740,522705857,yes,
184073,111757,25532,494597959,yes,
221021,128446,26902,529635294,yes,
174558,104417,24845,490635987,yes,
284380,171137,26899,580570580,yes,
390041,219262,32706,640332179,yes,
192139,115999,25702,499593321,yes,
187533,113163,25529,496213934,yes,
277942,169665,31048,575380527,yes,
266604,162589,31300,565650247,yes,
205479,122851,26899,516052851,yes,
386656,217988,34136,652458705,yes,
166073,101850,24821,482574142,yes,
337086,198569,27185,617877189,yes,
273619,168375,29599,569771762,yes,
261367,160587,26899,559804158,yes,
367578,211391,32663,644229793,yes,
218334,127728,27942,529338505,yes,
202527,121923,24845,507399193,yes,
219610,127727,27182,528195629,yes,
205504,122836,26339,511443842,yes,
190130,114088,22472,497993338,yes,
301052,179804,31748,591412965,yes,
187862,112331,24846,496337291,yes,
384378,215614,33467,651506758,yes,
350192,202693,32060,637452377,yes,
228386,134189,27181,538004652,yes,
214179,125497,26339,521253689,yes,
218021,127582,26899,525934404,yes,
302461,179828,30151,592126633,yes,
197867,120176,25530,502906050,yes,
257918,158496,28837,557029953,yes,
224699,131239,28838,534763955,yes,
202949,121988,26686,508249006,yes,
232669,137518,28834,540062039,yes,
223901,131239,28838,534326460,yes,
236652,136476,28838,542035265,yes,
360178,209330,26740,597035158,yes,
262136,159441,28838,560737251,yes,
379261,214661,33470,649901014,yes,
359207,208582,33497,640251112,yes,
274658,166485,30152,571612513,yes,
198737,120349,26339,504260449,yes,
230410,134909,26899,538506360,yes,
158173,96089,24847,473852146,yes,
369376,212103,33506,645533275,yes,
173492,103196,25526,489364108,yes,
228405,134275,29055,538053012,yes,
171172,102776,24845,487091943,yes,
266048,162586,31048,564630707,yes,
251515,150912,27181,551816144,yes,
250127,151146,26899,549540158,yes,
169355,102983,25532,485837881,yes,
198036,120267,26686,503309308,yes,
262376,159431,29599,560803215,yes,
249321,151973,26900,549580884,yes,
216904,126838,27184,524711994,yes,
219616,127472,26337,528144585,yes,
170233,102982,25531,486779013,yes,
276925,168786,31300,574458439,yes,
261363,159787,30157,559818992,yes,https://content.jwplatform.com/videos/clRosZ7d-9YBrBxKD.m4a
218085,127624,26902,526459993,yes,
282975,172406,30154,579262348,yes,
255842,157417,28833,554606569,yes,
280113,170481,27181,577078721,yes,
370117,212411,33782,645527314,yes,
352035,199116,33378,637452602,yes,
218312,127728,27942,529327735,yes,
308635,179259,32298,593150302,yes,
273798,167699,31322,570279544,yes,
190848,115542,25529,498312774,yes,
177037,106657,24847,492480247,yes,
344305,202951,31722,618880551,yes,
350151,203135,33493,636305867,yes,
389479,219178,34361,653976741,yes,
211501,124495,26339,517452058,yes,
249223,150857,30153,549870169,yes,
220100,127471,26922,528743717,yes,
259142,159041,30153,558393499,yes,
270170,165681,30154,566923622,yes,
247786,151146,26899,548244183,yes,
255855,156986,30153,554565984,yes,
256294,151184,29599,555114634,yes,
242643,146869,27639,545801857,yes,
207907,122836,26339,513276840,yes,
275934,168873,28837,572856035,yes,
171166,102978,24846,488417804,yes,
276569,166485,30152,573928315,yes,
187529,113831,26339,496172914,yes,
157309,96225,24845,473452024,yes,
239933,141204,27182,543936480,yes,
369742,212266,32667,645120380,yes,
189380,113164,25526,497227507,yes,
217457,126768,26900,525400335,yes,
355909,206653,32668,638973857,yes,
216876,125850,26902,525508744,yes,
219107,127582,26899,527620811,yes,
383809,216768,33465,651057357,yes,
187530,113832,26337,496186611,yes,
228351,133507,28834,537987150,yes,
189904,113832,26337,497539879,yes,
301061,178921,30154,591412646,yes,
314320,185811,32067,597211190,yes,
382735,203556,33543,650549843,yes,
213339,125245,26903,519864759,yes,
228472,134910,27639,538014237,yes,
200398,120144,25531,504678554,yes,
191895,115931,25530,499495704,yes,
275987,169461,31322,573011252,yes,
384376,216715,33470,651502226,yes,
359562,206007,32884,640003707,yes,
243653,145478,30151,545922830,yes,
275091,168927,30154,571952188,yes,
283070,170920,31722,579319391,yes,
187535,111813,25527,496209214,yes,
221717,129797,28663,531192049,yes,
195821,116010,25531,501670287,yes,
386657,215613,34137,652734345,yes,
203033,121914,26339,508261718,yes,
317042,190355,32067,600990959,yes,
174261,104484,24848,490141559,yes,
302349,178921,30154,591983055,yes,
202140,121859,24845,507007322,yes,
206086,122851,26899,516239878,yes,
284053,172128,31748,580153904,yes,
369727,209361,33782,645181576,yes,
281533,170686,30151,578434989,yes,
367004,207873,31817,644234678,yes,
277366,169662,31301,574892933,yes,
301049,179803,31048,591550524,yes,
390035,219262,32706,637834555,yes,
274717,168464,27185,571480331,yes,
216371,125850,26902,523744004,yes,
284108,172976,29599,580219194,yes,
230766,134909,26899,538975412,yes,
205318,122583,25526,511099932,yes,
185071,108707,24846,496037258,yes,
212268,125115,26899,518423046,yes,
360206,209331,26740,616738116,yes,
367159,209364,32667,643830017,yes,
272896,167826,29599,569295367,yes,
256249,157425,30157,555034797,yes,
202525,121922,25527,507508859,yes,
390040,219262,32706,639921282,yes,
383521,216021,32885,651084479,yes,
231624,137529,28663,539526410,yes,
